#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 08 01 01 50 312  5.5  7.0  1.81  9.09  7.13 316 1013.5  13.5  13.7 999.0 99.0 99.00
2010 08 01 02 50 323  4.7  6.2  1.80  8.33  7.07 314 1013.8  13.4  14.0 999.0 99.0 99.00
2010 08 01 03 50 337  3.7  5.1  1.89  9.09  7.15 314 1014.3  13.4  14.0 999.0 99.0 99.00
2010 08 01 04 50 320  3.4  4.9  1.80  9.09  7.09 316 1014.9  13.1  13.7 999.0 99.0 99.00
2010 08 01 05 50 315  3.6  4.5  1.75  9.09  6.92 323 1014.9  12.8  13.2 999.0 99.0 99.00
2010 08 01 06 50 316  3.1  3.9  1.84  9.09  7.08 326 1014.8  12.8  13.0 999.0 99.0 99.00
2010 08 01 07 50 306  2.6  3.3  1.84 10.00  7.11 332 1014.8  12.8  12.9 999.0 99.0 99.00
2010 08 01 09 50 318  2.4  3.8  1.87  9.09  7.26 322 1014.6  12.9  13.2 999.0 99.0 99.00
2010 08 01 10 50 295  2.7  3.5  1.87  9.09  7.07 322 1014.4  12.6  13.2 999.0 99.0 99.00
2010 08 01 11 50 302  3.0  3.9  1.61  9.09  7.37 308 1014.4  12.4  13.2 999.0 99.0 99.00
2010 08 01 12 50 290  3.0  4.5  1.47 17.39  7.26 217 1014.5  12.5  13.3 999.0 99.0 99.00
2010 08 01 13 50   5  1.7  3.1  1.34  8.33  7.23 302 1014.9  12.3  13.7 999.0 99.0 99.00
2010 08 01 14 50 296  2.4  3.5  1.15  9.09  6.76 298 1015.2  12.2  13.8 999.0 99.0 99.00
2010 08 01 15 50 272  1.0  1.4  1.16  8.33  6.84 305 1015.4  12.4  13.8 999.0 99.0 99.00
2010 08 01 16 50 331  1.8  2.6  1.14  7.69  6.41 299 1015.6  12.5  13.8 999.0 99.0 99.00
2010 08 01 17 50 315  0.9  1.3  1.23 17.39  6.37 201 1015.7  12.8  13.9 999.0 99.0 99.00
2010 08 01 18 50 330  1.5  2.0  1.25  7.69  6.43 310 1015.6  13.3  14.0 999.0 99.0 99.00
2010 08 01 19 50 342  1.1  1.6  1.43 16.00  6.67 213 1015.5  13.2  14.1 999.0 99.0 99.00
2010 08 01 20 50 298  2.7  4.2  1.41 17.39  6.99 183 1015.1  13.9  13.9 999.0 99.0 99.00
2010 08 01 21 50 314  3.8  4.7  1.50  8.33  6.88 315 1014.6  13.7  14.0 999.0 99.0 99.00
2010 08 01 22 50 313  4.1  5.4  1.37  8.33  6.52 310 1014.1  13.7  13.8 999.0 99.0 99.00
2010 08 01 23 50 322  4.9  6.2  1.22 16.00  6.82 224 1013.7  13.7  14.7 999.0 99.0 99.00
2010 08 02 00 50 321  5.1  6.2  1.40 17.39  7.04 204 1013.6  13.7  14.8 999.0 99.0 99.00
2010 08 02 01 50 333  4.6  5.7  1.32  8.33  6.85 311 1013.8  13.5  14.9 999.0 99.0 99.00
2010 08 02 02 50 335  4.7  6.3  1.25  8.33  6.52 313 1014.2  13.3  14.9 999.0 99.0 99.00
2010 08 02 03 50 338  4.1  5.2  1.43 16.00  6.85 213 1014.6  13.3  14.9 999.0 99.0 99.00
2010 08 02 04 50 324  3.0  4.6  1.58  8.33  7.16 320 1015.2  13.1  14.7 999.0 99.0 99.00
2010 08 02 05 50 339  3.1  4.5  1.53  9.09  7.27 317 1015.5  13.1  14.5 999.0 99.0 99.00
2010 08 02 06 50 325  3.1  4.4  1.69  9.09  7.77 321 1015.3  13.0  14.2 999.0 99.0 99.00
2010 08 02 07 50 322  3.9  5.0  1.37  9.09  7.26 314 1015.3  13.1  13.7 999.0 99.0 99.00
2010 08 02 08 50 319  3.3  4.2  1.42  9.09  7.29 325 1015.0  12.9  13.5 999.0 99.0 99.00
2010 08 02 09 50 349  3.4  4.4  1.40  9.09  7.22 312 1014.7  12.9  13.6 999.0 99.0 99.00
2010 08 02 10 50 325  3.5  4.9  1.45 16.00  7.62 218 1014.7  12.6  13.4 999.0 99.0 99.00
2010 08 02 11 50 333  3.5  4.8  1.40  7.69  7.32 313 1014.8  12.4  13.4 999.0 99.0 99.00
2010 08 02 12 50 331  3.7  4.8  1.34 16.00  7.15 161 1014.9  12.2  13.5 999.0 99.0 99.00
2010 08 02 13 50 336  4.9  6.6  1.22 16.00  7.19 188 1015.1  12.4  13.7 999.0 99.0 99.00
2010 08 02 14 50 342  4.5  5.6  1.27 16.00  7.11 210 1015.5  12.5  13.8 999.0 99.0 99.00
2010 08 02 15 50 336  4.2  5.5  1.34 16.00  7.04 202 1015.8  12.8  14.0 999.0 99.0 99.00
2010 08 02 16 50 324  3.8  4.7  1.34 16.00  6.97 229 1016.2  12.9  14.0 999.0 99.0 99.00
2010 08 02 17 50 318  3.3  4.4  1.42  8.33  6.80 313 1016.3  12.9  14.1 999.0 99.0 99.00
2010 08 02 18 50 305  3.6  5.0  1.28 16.00  6.67 214 1016.4  12.9  14.3 999.0 99.0 99.00
2010 08 02 19 50 305  4.0  5.4  1.28 16.00  6.29 223 1016.1  13.2  14.4 999.0 99.0 99.00
2010 08 02 20 50 303  5.1  6.0  1.32 16.00  6.38 184 1015.8  13.3  14.4 999.0 99.0 99.00
2010 08 02 21 50 320  5.5  6.3  1.50  8.33  6.75 315 1015.5  13.3  14.3 999.0 99.0 99.00
2010 08 02 22 50 313  5.3  6.8  1.31 16.00  6.19 184 1015.1  13.6  14.3 999.0 99.0 99.00
2010 08 02 23 50 312  5.1  6.2  1.50  7.69  6.23 306 1015.0  13.7  14.4 999.0 99.0 99.00
2010 08 03 00 50 311  6.3  7.9  1.36 14.81  5.94 214 1014.6  13.5  14.4 999.0 99.0 99.00
2010 08 03 01 50 313  6.2  7.4  1.26  8.33  5.71 308 1014.7  13.5  14.4 999.0 99.0 99.00
2010 08 03 02 50 317  6.4  7.6  1.30  8.33  5.69 309 1014.8  13.3  14.5 999.0 99.0 99.00
2010 08 03 03 50 327  6.2  7.7  1.29  8.33  5.40 311 1015.0  13.2  14.4 999.0 99.0 99.00
2010 08 03 04 50 329  6.1  7.0  1.40  8.33  5.82 310 1015.4  13.1  14.4 999.0 99.0 99.00
2010 08 03 05 50 331  5.3  7.1  1.25  8.33  5.71 312 1015.4  13.1  14.4 999.0 99.0 99.00
2010 08 03 06 50 330  6.6  7.6  1.38  8.33  5.94 316 1015.2  13.4  14.3 999.0 99.0 99.00
2010 08 03 07 50 329  5.9  7.3  1.37  7.14  5.88 308 1015.0  13.0  14.2 999.0 99.0 99.00
2010 08 03 08 50 335  5.7  6.7  1.45  8.33  5.89 328 1014.8  12.8  14.0 999.0 99.0 99.00
2010 08 03 09 50 331  6.5  8.3  1.43  8.33  5.80 316 1014.5  12.5  13.9 999.0 99.0 99.00
2010 08 03 10 50 339  6.0  7.5  1.55  8.33  5.92 315 1014.3  12.4  13.8 999.0 99.0 99.00
2010 08 03 11 50 340  6.7  9.0  1.50  8.33  5.84 311 1014.5  12.2  13.9 999.0 99.0 99.00
2010 08 03 12 50 344  6.7  8.4  1.44  8.33  5.63 309 1014.9  12.2  13.8 999.0 99.0 99.00
2010 08 03 13 50 340  6.0  7.8  1.39  7.69  5.55 310 1015.4  12.1  13.6 999.0 99.0 99.00
2010 08 03 14 50 332  6.3  8.1  1.47  8.33  5.63 315 1016.0  12.4  13.5 999.0 99.0 99.00
2010 08 03 15 50 330  5.7  7.2  1.38  7.14  5.29 303 1016.3  12.3  13.5 999.0 99.0 99.00
2010 08 03 16 50 342  6.0  7.2  1.33  7.14  5.20 314 1016.5  12.2  13.6 999.0 99.0 99.00
2010 08 03 17 50 343  5.5  6.9  1.34  7.69  5.35 314 1016.7  12.3  13.7 999.0 99.0 99.00
2010 08 03 18 50 350  4.2  5.1  1.33  6.67  5.49 311 1016.8  12.5  13.7 999.0 99.0 99.00
2010 08 03 19 50 326  5.1  6.3  1.33  7.69  5.49 319 1016.5  13.2  13.9 999.0 99.0 99.00
2010 08 03 20 50 313  5.3  6.9  1.39  8.33  5.72 310 1016.3  13.6  13.9 999.0 99.0 99.00
2010 08 03 21 50 312  5.4  6.7  1.44  7.69  5.72 317 1016.1  13.8  13.9 999.0 99.0 99.00
2010 08 03 22 50 316  5.9  7.0  1.46  7.14  5.53 308 1015.7  13.6  13.9 999.0 99.0 99.00
2010 08 03 23 50 315  6.2  8.1  1.45  7.69  5.77 309 1015.1  13.6  13.9 999.0 99.0 99.00
2010 08 04 00 50 323  6.1  7.9  1.49  7.69  5.48 310 1014.8  13.3  13.9 999.0 99.0 99.00
2010 08 04 01 50 327  6.2  7.5  1.49  7.69  5.74 308 1014.7  13.2  13.8 999.0 99.0 99.00
2010 08 04 02 50 318  7.1  8.4  1.37  7.69  5.22 308 1014.7  13.0  13.8 999.0 99.0 99.00
2010 08 04 03 50 327  6.2  7.2  1.48  8.33  5.44 308 1014.8  13.1  13.9 999.0 99.0 99.00
2010 08 04 04 50 321  6.8  8.7  1.43  7.69  5.51 312 1015.4  12.8  13.9 999.0 99.0 99.00
2010 08 04 05 50 332  7.1  8.7  1.56  7.69  5.65 313 1015.3  12.6  13.8 999.0 99.0 99.00
2010 08 04 06 50 326  6.9  8.5  1.63  8.33  5.71 319 1015.0  12.6  13.8 999.0 99.0 99.00
2010 08 04 07 50 341  6.9  8.4  1.45  8.33  5.41 322 1014.9  12.2  13.8 999.0 99.0 99.00
2010 08 04 08 50 326  6.5  8.5  1.66  8.33  5.70 312 1014.7  12.1  13.7 999.0 99.0 99.00
2010 08 04 09 50 336  6.3  8.3  1.57  7.69  5.67 311 1014.6  12.0  13.6 999.0 99.0 99.00
2010 08 04 10 50 336  7.1  9.0  1.52  8.33  5.84 316 1014.2  12.1  13.6 999.0 99.0 99.00
2010 08 04 11 50 344  6.6  7.7  1.69  8.33  5.96 313 1014.7  11.9  13.5 999.0 99.0 99.00
2010 08 04 12 50 348  6.4  7.8  1.70  7.69  5.91 313 1014.8  11.9  13.5 999.0 99.0 99.00
2010 08 04 13 50   2  4.7  5.9  1.70  7.14  5.77 315 1015.3  11.9  13.5 999.0 99.0 99.00
2010 08 04 14 50 352  4.1  5.0  1.64  8.33  6.09 318 1015.7  11.9  13.4 999.0 99.0 99.00
2010 08 04 15 50 347  4.0  5.3  1.46  7.69  5.76 318 1016.0  12.0  13.3 999.0 99.0 99.00
2010 08 04 16 50   6  3.2  4.3  1.51  8.33  5.98 310 1016.1  11.9  13.1 999.0 99.0 99.00
2010 08 04 17 50   7  3.3  4.0  1.40  7.69  5.99 318 1016.3  12.1  13.2 999.0 99.0 99.00
2010 08 04 18 50 355  2.3  2.9  1.44  7.69  6.07 313 1016.5  12.3  13.3 999.0 99.0 99.00
2010 08 04 19 50 344  2.4  3.1  1.42  8.33  6.19 318 1016.3  12.6  13.3 999.0 99.0 99.00
2010 08 04 20 50 324  4.0  4.8  1.39  7.69  6.11 319 1015.8  13.1  13.4 999.0 99.0 99.00
2010 08 04 21 50 323  4.4  5.4  1.36  7.14  5.70 313 1015.3  13.1  13.5 999.0 99.0 99.00
2010 08 04 22 50 329  4.6  5.6  1.39  7.69  5.73 318 1014.8  13.4  13.5 999.0 99.0 99.00
2010 08 04 23 50 316  6.6  8.0  1.59  7.69  6.03 310 1014.1  13.6  13.5 999.0 99.0 99.00
2010 08 05 00 50 324  6.4  7.4  1.51  8.33  5.73 308 1013.8  13.4  13.5 999.0 99.0 99.00
2010 08 05 01 50 315  6.4  8.3  1.53  7.69  5.82 315 1013.5  13.1  13.5 999.0 99.0 99.00
2010 08 05 02 50 334  7.0  8.6  1.49  7.69  5.57 307 1013.5  12.9  13.5 999.0 99.0 99.00
2010 08 05 03 50 322  6.1  7.6  1.51  7.69  5.58 307 1013.8  13.0  13.6 999.0 99.0 99.00
2010 08 05 04 50 329  7.5  9.0  1.50  7.69  5.32 310 1014.0  13.0  13.6 999.0 99.0 99.00
2010 08 05 05 50 326  7.2  8.8  1.51  7.69  5.45 304 1014.0  13.0  13.6 999.0 99.0 99.00
2010 08 05 06 50 336  6.6  8.2  1.61  7.14  5.60 303 1014.0  12.7  13.5 999.0 99.0 99.00
2010 08 05 07 50 332  7.3  8.6  1.65  8.33  5.72 315 1013.7  12.5  13.5 999.0 99.0 99.00
2010 08 05 08 50 340  6.8  9.2  1.55  7.69  5.78 311 1013.5  12.4  13.3 999.0 99.0 99.00
2010 08 05 09 50 338  6.9  8.4  1.49  8.33  5.51 313 1013.3  12.1  13.3 999.0 99.0 99.00
2010 08 05 10 50 335  7.1  9.6  1.59  7.69  5.74 313 1013.2  12.1  13.2 999.0 99.0 99.00
2010 08 05 11 50 345  6.5  8.4  1.65  8.33  5.94 322 1013.0  12.1  13.2 999.0 99.0 99.00
2010 08 05 12 50 348  5.5  6.9  1.64  9.09  5.75 318 1013.3  12.0  13.1 999.0 99.0 99.00
2010 08 05 13 50 344  4.8  6.3  1.57  8.33  5.83 312 1013.6  11.9  13.2 999.0 99.0 99.00
2010 08 05 14 50 347  4.4  5.4  1.77  8.33  6.31 310 1014.0  12.0  13.2 999.0 99.0 99.00
2010 08 05 15 50 354  4.2  6.1  1.55  8.33  5.75 308 1014.4  12.1  13.2 999.0 99.0 99.00
2010 08 05 16 50 349  4.6  5.5  1.53  8.33  5.99 300 1014.3  12.1  13.4 999.0 99.0 99.00
2010 08 05 17 50   4  3.7  4.3  1.45  8.33  5.73 313 1014.5  12.0  13.5 999.0 99.0 99.00
2010 08 05 18 50 350  4.1  4.9  1.36  8.33  5.82 301 1014.5  12.2  13.5 999.0 99.0 99.00
2010 08 05 19 50 338  4.8  5.9  1.34  8.33  5.81 288 1014.0  12.4  13.7 999.0 99.0 99.00
2010 08 05 20 50 327  5.2  6.3  1.35  8.33  5.65 304 1013.6  12.8  13.8 999.0 99.0 99.00
2010 08 05 21 50 319  5.4  6.7  1.32  7.69  5.89 312 1013.3  13.1  13.9 999.0 99.0 99.00
2010 08 05 22 50 313  7.1  9.0  1.28  7.14  5.45 311 1012.5  13.3  13.9 999.0 99.0 99.00
2010 08 05 23 50 318  6.8  7.8  1.33  7.69  5.28 314 1012.1  13.3  13.8 999.0 99.0 99.00
2010 08 06 00 50 315  7.3  8.9  1.43  7.69  5.20 306 1011.7  13.2  13.8 999.0 99.0 99.00
2010 08 06 01 50 309  7.0  8.3  1.35  7.14  4.99 306 1011.3  13.4  13.8 999.0 99.0 99.00
2010 08 06 02 50 327  6.5  8.4  1.36  7.69  5.09 305 1011.5  13.0  13.7 999.0 99.0 99.00
2010 08 06 03 50 320  7.4  8.7  1.36  7.69  5.18 294 1011.3  12.9  13.7 999.0 99.0 99.00
2010 08 06 04 50 339  6.7  8.2  1.24  8.33  4.86 302 1011.9  13.1  13.7 999.0 99.0 99.00
2010 08 06 05 50 339  6.6  8.0  1.25 13.79  5.15 209 1012.1  13.1  13.7 999.0 99.0 99.00
2010 08 06 06 50 343  6.4  7.7  1.17  6.67  5.19 302 1011.9  13.2  13.6 999.0 99.0 99.00
2010 08 06 07 50 333  6.3  7.8  1.13  7.14  5.33 302 1011.7  13.2  13.6 999.0 99.0 99.00
2010 08 06 08 50 326  6.7  8.1  1.17 17.39  5.29 273 1011.4  13.0  13.5 999.0 99.0 99.00
2010 08 06 09 50 339  5.9  7.4  1.23 17.39  5.45 142 1011.3  12.9  13.4 999.0 99.0 99.00
2010 08 06 10 50 342  5.8  7.9  1.20  8.33  5.60 303 1011.2  13.0  13.4 999.0 99.0 99.00
2010 08 06 11 50 338  5.1  6.2  1.13  6.25  5.30 299 1011.3  12.7  13.3 999.0 99.0 99.00
2010 08 06 12 50 341  4.8  5.8  1.13 17.39  5.62 161 1011.6  12.5  13.3 999.0 99.0 99.00
2010 08 06 13 50   3  4.3  5.4  1.13 17.39  5.48 204 1012.0  12.3  13.4 999.0 99.0 99.00
2010 08 06 14 50  12  4.5  5.5  1.11 17.39  5.72 207 1012.4  12.3  13.5 999.0 99.0 99.00
2010 08 06 15 50   3  4.0  4.9  1.08  9.09  5.63 305 1012.8  12.3  13.5 999.0 99.0 99.00
2010 08 06 16 50 349  3.1  3.7  1.06 16.00  5.98 215 1013.2  12.3  13.7 999.0 99.0 99.00
2010 08 06 17 50  13  2.2  3.0  1.00 16.00  5.62 197 1013.4  12.4  13.8 999.0 99.0 99.00
2010 08 06 18 50   8  2.0  2.6  1.10 17.39  6.42 217 1013.4  12.5  13.9 999.0 99.0 99.00
2010 08 06 19 50 354  1.8  2.6  1.08 17.39  6.25 245 1013.4  12.7  14.0 999.0 99.0 99.00
2010 08 06 21 50 315  2.0  2.5  1.13 17.39  6.42 204 1012.9  13.1  14.3 999.0 99.0 99.00
2010 08 06 22 50 301  4.6  5.7  1.11 17.39  6.39 211 1012.3  13.8  14.5 999.0 99.0 99.00
2010 08 06 23 50 311  4.2  5.1  1.11 17.39  6.23 229 1012.0  13.6  14.4 999.0 99.0 99.00
2010 08 07 00 50 321  5.5  7.0  1.14 16.00  5.71 191 1011.6  13.7  14.3 999.0 99.0 99.00
2010 08 07 01 50 336  4.6  6.2  1.11 16.00  5.82 233 1011.5  13.8  14.2 999.0 99.0 99.00
2010 08 07 02 50 322  4.1  5.1  1.11  7.69  5.98 300 1011.7  13.6  14.2 999.0 99.0 99.00
2010 08 07 03 50 334  4.3  5.2  1.17 16.00  6.32 236 1012.0  13.8  14.2 999.0 99.0 99.00
2010 08 07 04 50 332  4.8  6.4  1.14 16.00  6.28  50 1012.5  13.4  14.3 999.0 99.0 99.00
2010 08 07 05 50 347  3.5  4.8  1.18 16.00  6.15 201 1012.6  13.3  14.2 999.0 99.0 99.00
2010 08 07 06 50 354  3.9  5.3  1.00 16.00  5.91 242 1012.5  13.1  14.2 999.0 99.0 99.00
2010 08 07 07 50 348  4.5  6.2  1.27 17.39  6.81 169 1012.1  13.0  14.1 999.0 99.0 99.00
2010 08 07 08 50 343  4.0  6.2  1.42 16.00  7.03 200 1011.7  12.7  14.1 999.0 99.0 99.00
2010 08 07 09 50 328  3.3  4.6  1.46 16.00  7.21 208 1011.3  12.9  14.0 999.0 99.0 99.00
2010 08 07 10 50 336  3.3  4.8  1.47  9.09  6.93 310 1011.3  12.7  13.9 999.0 99.0 99.00
2010 08 07 11 50 347  3.3  4.6  1.32  7.14  6.44 301 1011.2  12.3  13.8 999.0 99.0 99.00
2010 08 07 12 50 340  1.8  3.3  1.45 16.00  7.02 208 1011.5  12.2  13.7 999.0 99.0 99.00
2010 08 07 13 50  20  1.1  1.7  1.38 16.00  6.97 192 1011.8  12.1  13.6 999.0 99.0 99.00
2010 08 07 14 50 342  1.5  3.0  1.43 16.00  7.13 206 1012.1  12.0  13.8 999.0 99.0 99.00
2010 08 07 15 50  16  1.5  2.2  1.40 16.00  7.22 195 1012.8  12.2  13.9 999.0 99.0 99.00
2010 08 07 16 50  43  2.0  2.6  1.34  9.09  6.88 294 1012.8  12.5  14.0 999.0 99.0 99.00
2010 08 07 17 50  59  1.9  2.5  1.30 16.00  6.93 213 1013.0  12.8  14.3 999.0 99.0 99.00
2010 08 07 18 50  66  1.4  2.2  1.27 16.00  7.30 195 1013.2  12.9  14.5 999.0 99.0 99.00
2010 08 07 19 50 322  0.7  1.4  1.33  9.09  7.42 296 1013.1  13.5  14.9 999.0 99.0 99.00
2010 08 07 20 50 244  1.6  2.6  1.38  8.33  7.29 298 1012.8  13.6  15.4 999.0 99.0 99.00
2010 08 07 21 50 259  3.2  4.4  1.31 16.00  7.19 238 1012.6  14.1  15.5 999.0 99.0 99.00
2010 08 07 22 50 270  3.5  4.5  1.49 16.00  7.70 210 1012.1  14.2  15.3 999.0 99.0 99.00
2010 08 07 23 50 289  2.6  3.8  1.54  8.33  6.95 307 1011.7  14.3  15.0 999.0 99.0 99.00
2010 08 08 00 50 287  2.4  3.7  1.45  7.69  6.85 300 1011.4  14.4  14.7 999.0 99.0 99.00
2010 08 08 01 50 285  2.7  4.3  1.69  9.09  7.18 304 1011.2  14.3  14.7 999.0 99.0 99.00
2010 08 08 02 50 325  2.6  3.8  1.86  9.09  7.64 304 1011.5  14.0  14.7 999.0 99.0 99.00
2010 08 08 03 50 359  2.5  3.2  1.71  9.09  7.37 305 1011.8  14.1  14.6 999.0 99.0 99.00
2010 08 08 04 50 332  2.9  3.9  1.83  9.09  7.58 303 1012.4  14.0  14.6 999.0 99.0 99.00
2010 08 08 05 50 336  1.7  2.6  1.61  9.09  7.68 300 1012.5  13.9  14.6 999.0 99.0 99.00
2010 08 08 06 50 288  2.1  3.1  1.54  9.09  7.87 302 1012.4  13.9  14.5 999.0 99.0 99.00
2010 08 08 07 50   3  2.1  3.1  1.37  9.09  7.54 296 1012.5  13.9  14.4 999.0 99.0 99.00
2010 08 08 08 50   8  2.3  2.9  1.28  8.33  7.18 298 1012.4  13.9  14.3 999.0 99.0 99.00
2010 08 08 09 50 329  0.9  1.8  1.51  9.09  8.01 300 1012.4  13.8  14.3 999.0 99.0 99.00
2010 08 08 10 50  49  0.4  1.2  1.64  9.09  7.97 301 1012.4  13.6  14.4 999.0 99.0 99.00
2010 08 08 11 50  57  2.0  2.8  1.85  9.09  7.88 305 1012.6  13.4  14.4 999.0 99.0 99.00
2010 08 08 12 50 129  2.3  4.1  1.73  9.09  7.72 312 1013.0  13.7  14.4 999.0 99.0 99.00
2010 08 08 13 50 136  2.8  3.7  1.59 10.00  7.36 317 1013.5  13.4  14.1 999.0 99.0 99.00
2010 08 08 14 50 158  2.4  3.7  1.87  9.09  7.60 306 1013.9  13.6  14.2 999.0 99.0 99.00
2010 08 08 15 50 184  3.4  4.5  1.78  9.09  7.74 305 1014.4  13.5  14.2 999.0 99.0 99.00
2010 08 08 16 50 201  3.1  4.2  1.72  9.09  7.69 312 1014.6  13.8  14.3 999.0 99.0 99.00
2010 08 08 17 50 238  2.8  3.5  1.54  9.09  7.05 313 1015.0  13.7  14.4 999.0 99.0 99.00
2010 08 08 18 50 252  2.6  3.3  1.38  9.09  6.90 303 1015.2  13.9  14.8 999.0 99.0 99.00
2010 08 08 19 50 232  1.7  2.4  1.66  9.09  7.44 307 1014.9  14.3  15.0 999.0 99.0 99.00
2010 08 08 20 50 273  4.1  5.0  1.69  9.09  7.26 308 1014.6  14.6  15.3 999.0 99.0 99.00
2010 08 08 21 50 271  3.5  4.2  1.66  8.33  7.28 303 1014.3  14.7  15.3 999.0 99.0 99.00
2010 08 08 22 50 287  4.5  5.7  1.62  9.09  7.33 311 1013.9  14.9  15.4 999.0 99.0 99.00
2010 08 08 23 50 298  3.8  5.0  1.45  8.33  6.86 312 1013.5  14.9  15.3 999.0 99.0 99.00
2010 08 09 00 50 308  5.0  6.7  1.68  9.09  7.26 313 1013.2  14.7  15.4 999.0 99.0 99.00
2010 08 09 01 50 317  5.3  6.7  1.51  9.09  7.24 312 1012.9  14.7  15.5 999.0 99.0 99.00
2010 08 09 02 50 312  6.6  8.8  1.45  7.69  6.46 311 1013.1  14.6  15.2 999.0 99.0 99.00
2010 08 09 03 50 329  6.6  8.2  1.55  8.33  6.52 315 1013.2  14.4  15.1 999.0 99.0 99.00
2010 08 09 04 50 324  6.6  7.7  1.43  8.33  6.22 308 1013.5  14.4  15.1 999.0 99.0 99.00
2010 08 09 05 50 333  6.3  8.0  1.39  8.33  6.15 306 1013.6  14.4  15.0 999.0 99.0 99.00
2010 08 09 06 50 345  5.9  7.9  1.25  7.69  5.82 307 1013.6  14.0  14.9 999.0 99.0 99.00
2010 08 09 07 50 337  5.1  6.3  1.17  7.69  5.94 300 1013.6  13.9  14.8 999.0 99.0 99.00
2010 08 09 08 50 348  4.8  5.8  1.11  8.33  5.95 309 1013.5  13.8  14.7 999.0 99.0 99.00
2010 08 09 09 50 347  5.4  6.4  1.10  8.33  5.80 298 1013.3  13.7  14.8 999.0 99.0 99.00
2010 08 09 10 50 355  4.8  6.3  1.14  7.69  5.78 311 1013.3  13.5  14.8 999.0 99.0 99.00
2010 08 09 11 50 340  6.2  7.1  1.18  7.69  5.83 312 1013.0  13.6  14.7 999.0 99.0 99.00
2010 08 09 12 50 334  4.7  5.5  1.16  7.69  5.79 312 1013.2  13.4  14.7 999.0 99.0 99.00
2010 08 09 13 50 354  4.1  4.7  1.15  7.14  5.70 310 1013.7  13.2  14.7 999.0 99.0 99.00
2010 08 09 14 50 351  4.6  5.8  1.08  7.14  5.37 308 1014.0  13.0  14.7 999.0 99.0 99.00
2010 08 09 15 50 350  4.5  5.9  1.09 14.81  5.18 200 1014.1  13.1  14.7 999.0 99.0 99.00
2010 08 09 16 50   1  4.4  5.2  1.10 14.81  5.59 223 1014.2  13.0  14.8 999.0 99.0 99.00
2010 08 09 17 50 357  4.1  5.1  1.05 14.81  5.71 224 1014.4  13.4  14.9 999.0 99.0 99.00
2010 08 09 18 50 343  3.6  4.5  0.96 14.81  5.38 205 1014.4  13.3  15.0 999.0 99.0 99.00
2010 08 09 19 50 301  3.8  5.0  0.90 14.81  5.45 248 1014.5  14.0  15.0 999.0 99.0 99.00
2010 08 09 20 50 317  5.1  6.3  0.96 14.81  5.63 207 1014.3  14.1  15.0 999.0 99.0 99.00
2010 08 09 21 50 316  5.8  6.7  0.94 13.79  5.33 221 1013.9  14.3  15.0 999.0 99.0 99.00
2010 08 09 22 50 313  5.0  6.5  1.08 14.81  5.51 266 1013.3  14.4  15.1 999.0 99.0 99.00
2010 08 09 23 50 315  5.2  6.7  1.08  7.14  5.62 308 1013.0  14.3  15.1 999.0 99.0 99.00
2010 08 10 00 50 305  5.3  7.0  1.05  7.14  5.66 304 1012.8  14.3  15.1 999.0 99.0 99.00
2010 08 10 01 50 311  4.9  6.3  1.18 14.81  5.93 244 1012.5  14.2  15.1 999.0 99.0 99.00
2010 08 10 02 50 330  4.9  5.8  1.17  7.69  5.87 316 1012.8  14.0  15.1 999.0 99.0 99.00
2010 08 10 03 50 326  4.9  5.9  1.25  8.33  5.73 312 1013.1  13.9  15.0 999.0 99.0 99.00
2010 08 10 04 50 342  5.6  6.8  1.21  8.33  5.52 313 1013.3  13.7  15.0 999.0 99.0 99.00
2010 08 10 05 50 340  5.4  6.5  1.15  8.33  5.61 314 1013.1  13.9  15.0 999.0 99.0 99.00
2010 08 10 06 50 353  5.0  5.9  1.14  8.33  5.77 307 1013.1  13.8  15.0 999.0 99.0 99.00
2010 08 10 07 50   5  3.9  4.8  1.05  8.33  5.57 311 1013.1  13.7  15.0 999.0 99.0 99.00
2010 08 10 08 50 347  3.9  4.8  1.12  8.33  6.03 311 1012.8  13.6  14.9 999.0 99.0 99.00
2010 08 10 10 50   7  3.3  4.4  1.09  7.69  6.28 308 1012.6  13.0  14.9 999.0 99.0 99.00
2010 08 10 11 50 346  2.8  4.5  1.16  7.69  6.36 308 1012.7  13.3  14.9 999.0 99.0 99.00
2010 08 10 12 50 321  2.7  3.9  1.22  7.69  6.43 308 1013.2  13.1  14.9 999.0 99.0 99.00
2010 08 10 13 50 312  1.7  2.4  1.10  7.69  6.13 316 1013.6  13.1  14.9 999.0 99.0 99.00
2010 08 10 14 50 326  1.9  3.8  1.02  7.14  5.82 313 1014.0  13.1  14.9 999.0 99.0 99.00
2010 08 10 15 50 324  2.8  4.1  1.05  7.69  5.93 313 1014.3  13.1  14.9 999.0 99.0 99.00
2010 08 10 16 50 310  2.7  3.7  1.19  7.14  6.13 318 1014.8  13.1  14.9 999.0 99.0 99.00
2010 08 10 17 50 328  2.3  3.0  1.08  8.33  5.92 308 1015.2  13.4  14.9 999.0 99.0 99.00
2010 08 10 18 50 334  2.4  3.0  0.96  8.33  5.89 294 1015.1  13.7  15.0 999.0 99.0 99.00
